t,norm_productive_only,norm_wise
23.75,126.42034945395315,0.04615727835992047
23.8,127.73627671380453,0.045862792603464424
23.85,129.06590164622745,0.04557018568093968
23.900000000000002,130.409366832229,0.04527944560529107
23.950000000000003,131.76681633696182,0.044990560465941846
24.0,133.13839572517406,0.04470351842830512
24.05,134.52425207681645,0.044418307733299384
24.1,135.92453400281644,0.04413491669686667
24.150000000000002,137.3393916610133,0.04385333370949314
24.200000000000003,138.76897677226106,0.043573547235735845
24.25,140.21344263669693,0.04329554581374711
24.3,141.6729441501807,0.04301931805480699
24.35,143.14763782090583,0.04274485264285608
24.400000000000002,144.63768178618088,0.04247213833403155
24.450000000000003,146.14323582938806,0.04220116395620822
24.5,147.66446139711883,0.04193191840853833
24.55,149.20152161648187,0.041664390660998585
24.6,150.754581312602,0.04139856975393809
24.650000000000002,152.3238070262914,0.04113444479762818
24.700000000000003,153.9093670319074,0.04087200497181845
24.75,155.51143135540062,0.04061123952529143
24.8,157.13017179254493,0.04035213777542284
24.85,158.76576192736147,0.040094689107744594
24.900000000000002,160.41837715073046,0.039838882975509075
24.950000000000003,162.08819467920233,0.03958470889925771
25.0,163.77539357399772,0.03933215646639153
25.05,165.4801547602133,0.03908121533074348
25.1,167.20266104621825,0.038831875212156995
25.150000000000002,168.94309714326027,0.038584125896062284
25.200000000000003,170.70164968527394,0.03833795723305954
25.25,172.47850724889116,0.038093359138503244
25.3,174.27386037366617,0.037850321592086664
25.35,176.08790158250457,0.03760883463743492
25.400000000000002,177.92082540231044,0.03736888838169441
25.450000000000003,179.7728283848475,0.03713047299512842
25.5,181.64410912781298,0.036893578710715365
25.55,183.53486829613607,0.03665819582374601
25.6,185.44530864349528,0.03642431469142963
25.650000000000002,187.37563503406113,0.036191925732495224
25.700000000000003,189.32605446446297,0.03596101942680203
25.75,191.2967760859894,0.03573158631494818
25.8,193.28801122701273,0.035503616997882126
25.85,195.29997341565345,0.035277102136520015
25.900000000000002,197.33287840267357,0.03505203245136127
25.950000000000003,199.3869441846196,0.03482839872210911
26.0,201.4623910271907,0.03460619178729244
26.05,203.55944148886573,0.03438540254389134
26.1,205.67832044476415,0.03416602194696319
26.150000000000002,207.81925511076273,0.033948041009272394
26.200000000000003,209.98247506786186,0.033731450800922984
26.25,212.1682122868006,0.033516242448991714
26.3,214.37670115293642,0.03330240713716516
26.35,216.60817849137618,0.033089936105378595
26.400000000000002,218.8628835923721,0.03287882064945651
26.450000000000003,221.14105823698316,0.03266905212075687
26.5,223.44294672300038,0.03246062192581641
26.55,225.76879589114697,0.032253521525998245
26.6,228.1188551515439,0.03204774243714272
26.650000000000002,230.49337651045929,0.03184327622921942
26.700000000000003,232.8926145973288,0.03164011452598199
26.75,235.31682669206046,0.031438249004625156
26.8,237.7662727526301,0.031237671395443044
26.85,240.24121544294684,0.03103837348149157
26.900000000000002,242.7419201610298,0.030840347098250558
26.950000000000003,245.268655067461,0.030643584133290293
27.0,247.82169111414467,0.030448076525938467
27.05,250.40130207336168,0.030253816266950697
27.1,253.0077645671283,0.030060795398181423
27.150000000000002,255.6413580968571,0.029869006012258847
27.200000000000003,258.3023650733276,0.029678440252260577
27.25,260.9910708469809,0.029489090311391592
27.3,263.70776373850157,0.029300948432664863
27.35,266.4527350697539,0.029114006908583002
27.400000000000002,269.2262791950051,0.028928258080823135
27.450000000000003,272.0286935325006,0.028743694339922708
27.5,274.8602785963552,0.02856030812496803
27.55,277.7213380287768,0.028378091923284388
27.6,280.6121786326267,0.02819703827012827
27.650000000000002,283.53311040432163,0.028017139748381634
27.700000000000003,286.4844465670757,0.027838388988248013
27.75,289.4665036044855,0.027660778666950523
27.8,292.47960129447165,0.027484301508432125
27.85,295.5240627435675,0.027308950283057295
27.900000000000002,298.60021442156796,0.027134717807316064
27.950000000000003,301.70838619653887,0.026961596943529426
28.0,304.84891137018826,0.026789580599557244
28.05,308.0221267136105,0.026618661728507683
28.1,311.2283725033944,0.0264488333284481
28.150000000000002,314.46799255811914,0.02628008844211897
28.200000000000003,317.74133427521815,0.02611242015664802
28.25,321.04874866823474,0.02594582160326793
28.3,324.390590404462,0.02578028595703383
28.35,327.7672178429735,0.025615806436545006
28.400000000000002,331.17899307305356,0.025452376303665883
28.450000000000003,334.62628195302597,0.025289988863250942
28.5,338.109454149485,0.025128637462869745
28.55,341.6288831769362,0.02496831549253469
28.6,345.18494643784953,0.02480901638443051
28.650000000000002,348.77802526313184,0.02465073361264454
28.700000000000003,352.40850495301714,0.024493460692900197
28.75,356.07677481838357,0.02433719118229063
28.8,359.7832282225017,0.02418191867901516
28.85,363.5282626232145,0.02402763682211662
28.900000000000002,367.31227961556175,0.02387433929122152
28.950000000000003,371.1356849748412,0.02372201980628045
29.0,374.9988887001224,0.02357067212731102
29.05,378.9023050582153,0.023420290054142413
29.1,382.84635262808956,0.023270867426160826
29.150000000000002,386.83145434576295,0.023122398122057908
29.200000000000003,390.85803754965616,0.022974876059579437
29.25,394.9265340264102,0.022828295195276037
29.3,399.0373800572008,0.022682649524256155
29.35,403.19101646451077,0.022537933079939537
29.400000000000002,407.38788865940916,0.02239413993381319
29.450000000000003,411.6284466893142,0.022251264195188136
29.5,415.9131452862416,0.022109300010958566
29.55,420.24244391558943,0.021968241565361542
29.6,424.6168068253857,0.021828083079738946
29.650000000000002,429.03670309608873,0.02168881881230114
29.700000000000003,433.5026066908777,0.021550443057890792
29.75,438.01499650648134,0.021412950147750374
29.8,442.57435642453277,0.021276334449289027
29.85,447.18117536345903,0.02114059036585208
29.900000000000002,451.8359473309047,0.021005712336491907
29.950000000000003,456.53917147671393,0.020871694835739873
30.0,461.2913521464466,0.02073853237338027
