t,pose_err,wrench_resid,wrench_resid_norm,lam_geo,lam_unsafe,lam_bar,lam_hat,weyl,eps_L
4.71,0.032410070184743504,7.063083637856555e-05,0.00025605496494705024,0.65591503600071,0.029999999999999836,0.6539336229710673,0.6559150369825024,0.6081932242025822,0.045740398768485166
4.74,0.037733502551826746,8.252672496044132e-05,0.0002553217708320235,0.6562051652416239,0.029999999999999742,0.6539336229710673,0.6562051661463598,0.6014935500984171,0.05244007287265014
4.77,0.04287426743199989,9.401115249003974e-05,0.0002548023790564685,0.6564836259964348,0.02999999999999982,0.6539336229710673,0.6564836268239412,0.5950451434864328,0.05888847948463449
4.8,0.04781483327861246,0.00010504886197229516,0.00025441220498548673,0.6567499169269443,0.029999999999999607,0.6539336229710673,0.656749917677808,0.5888630049218109,0.06507061804925642
4.83,0.05254136187449402,0.00011561127741293608,0.0002541054794746394,0.6570035791629874,0.029999999999999964,0.6539336229710673,0.6570035798385213,0.5829605297460605,0.07097309322500678
4.859999999999999,0.05704234704108486,0.00012567415777321774,0.0002538554089616311,0.657244196332222,0.029999999999999895,0.6539336229710673,0.6572441969344193,0.5773497733817435,0.07658384958932372
4.89,0.06130796441455898,0.0001352164930110549,0.00025364531900312235,0.6574713944848097,0.02999999999999995,0.6539336229710673,0.6574713950162919,0.5720415784657906,0.0818920445052766
4.92,0.06532973498443735,0.00014421993995627325,0.0002534643125947804,0.6576848419198567,0.029999999999999843,0.6539336229710673,0.6576848423838212,0.5670456390856577,0.08688798388540955
4.95,0.0691003390122537,0.00015266851361370705,0.00025330497776072534,0.6578842489203611,0.03000000000000011,0.6539336229710673,0.6578842493205237,0.5623705349004733,0.09156308807059402
4.9799999999999995,0.0726135067158033,0.00016054840721279264,0.0002531621019418541,0.6580693674032037,0.02999999999999975,0.6539336229710673,0.6580693677437327,0.5580237506142689,0.09590987235679843
5.01,0.07586395001458852,0.00016784788012709463,0.00025303191410123955,0.6582399904904258,0.02999999999999974,0.6539336229710673,0.6582399907758829,0.5540116885812905,0.09992193438977687
5.04,0.07884731693992222,0.00017455718252434814,0.0002529116187407816,0.6583959520077847,0.029999999999999867,0.6539336229710673,0.6583959522430515,0.5503396786611983,0.10359394430986898
5.069999999999999,0.08156015874423397,0.00018066849999096872,0.0002527990989272036,0.6585371259161095,0.029999999999999978,0.6539336229710673,0.6585371261063279,0.547011987589921,0.10692163538114627
5.1,0.08399990408299039,0.0001861759087324644,0.00025269272107654304,0.6586634256806874,0.029999999999999954,0.6539336229710673,0.65866342583119,0.5440318291462679,0.10990179382479941
5.13,0.08616483698352406,0.0001910753358884862,0.00025259120310909934,0.6587748035833688,0.029999999999999895,0.6539336229710673,0.6587748036996144,0.5414013758455433,0.11253224712552402
5.16,0.08805407663138244,0.00019536452172088382,0.0002524935232673385,0.6588712499816952,0.029999999999999846,0.6539336229710673,0.6588712500692028,0.5391217725735079,0.11481185039755935
5.1899999999999995,0.08966755777262053,0.0001990429817136771,0.0002523988557183003,0.658952792518839,0.029999999999999916,0.6539336229710673,0.6589527925831246,0.5371931523832169,0.11674047058785046
5.22,0.09100601099357158,0.00020211196739658682,0.0002523065242186563,0.6590194952877048,0.029999999999999756,0.6539336229710673,0.6590194953342238,0.5356146545588688,0.11831896841219848
5.25,0.09207094242768239,0.0002045744251842365,0.00025221596822407684,0.6590714579520637,0.03000000000000004,0.6539336229710673,0.6590714579861511,0.5343844449752222,0.1195491779958451
5.279999999999999,0.0928646126236366,0.00020643495283595857,0.00025212671775009794,0.6591088148271435,0.029999999999999884,0.6539336229710673,0.6591088148539652,0.5334997387313424,0.12043388423972487
5.31,0.09339001443092346,0.0002076997533305221,0.0002520383744919353,0.6591317339217037,0.03000000000000004,0.6539336229710673,0.6591317339462024,0.5329568250037151,0.12097679796735221
5.34,0.09365084984222087,0.00020837658610597918,0.0002519505975229777,0.6591404159431892,0.029999999999999777,0.6539336229710673,0.6591404159700452,0.5327510940400796,0.1211825289309877
5.37,0.09365150579089385,0.0002084747156972149,0.00025186309239805395,0.6591350932672736,0.02999999999999991,0.6539336229710673,0.659135093300862,0.5328770661979719,0.12105655677309535
5.3999999999999995,0.09339702894564854,0.00020800485788832567,0.00025177560286093634,0.6591160288727399,0.02999999999999997,0.6539336229710673,0.6591160289170923,0.5333284229185872,0.12060520005248011
5.43,0.09289309957879027,0.0002069791235420868,0.0002516879045935027,0.6590835152424263,0.029999999999999853,0.6539336229710673,0.6590835153012078,0.5340980395153907,0.11983558345567655
5.46,0.09214600461371701,0.0002054109603282415,0.00025159980064271345,0.6590378732307818,0.02999999999999995,0.6539336229710673,0.6590378733072604,0.5351780196469279,0.11875560332413937
5.49,0.0911626099842037,0.00020331509260816249,0.0002515111182954387,0.6589794508983841,0.029999999999999784,0.6539336229710673,0.6589794509954164,0.536559731333456,0.1173738916376113
5.52,0.08995033246533063,0.00020070745977682962,0.0002514217072914941,0.6589086223137477,0.029999999999999853,0.6539336229710673,0.6589086224337584,0.538233844366672,0.1156997786043953
5.55,0.08851711116597381,0.00019760515341490142,0.00025133143938370914,0.6588257863226551,0.029999999999999888,0.6539336229710673,0.6588257864676349,0.5401903689502032,0.11374325402086402
5.58,0.0868713789083576,0.0001940263536521725,0.00025124020936466294,0.6587313652853369,0.0300000000000001,0.6539336229710673,0.6587313654568363,0.5424186953946789,0.11151492757638837
5.609999999999999,0.08502203376464318,0.00018999026522013317,0.0002511479378302888,0.6586258037818497,0.029999999999999992,0.6539336229710673,0.6586258039809784,0.5449076346744073,0.10902598829665996
5.64,0.08297841107832388,0.00018551705374632895,0.0002510545761147019,0.6585095672861401,0.029999999999999825,0.6539336229710673,0.6585095675135747,0.5476454596311988,0.1062881633398684
5.67,0.08075025637555615,0.00018062778297792665,0.00025096011410089453,0.6583831408094701,0.029999999999999926,0.6539336229710673,0.6583831410654678,0.5506199465831225,0.1033136763879447
5.7,0.07834769967748494,0.00017534435376368208,0.00025086459194308537,0.658247027514078,0.02999999999999985,0.6539336229710673,0.6582470277984867,0.5538184170588296,0.10011520591223769
5.7299999999999995,0.07578123187230588,0.00016968944585940945,0.00025076811727642957,0.6581017472981544,0.030000000000000023,0.6539336229710673,0.658101747610435,0.5572277793274191,0.09670584364364823
5.76,0.07306168401516504,0.0001636864639344769,0.000250670890275314,0.6579478353535494,0.03000000000000004,0.6539336229710673,0.6579478356927966,0.5608345693230085,0.09309905364805879
5.79,0.07020021072549414,0.000157359489617263,0.00025057324014547715,0.6577858406978391,0.02999999999999985,0.6539336229710673,0.6577858410628075,0.5646249904620865,0.08930863250898079
5.819999999999999,0.06720827929239048,0.00015073324207971146,0.00025047567853707327,0.657616324682739,0.029999999999999694,0.6539336229710673,0.6576163250718744,0.5685849517040955,0.0853486712669718
5.85,0.06409766675437888,0.0001438330506726019,0.00025037897844596254,0.6574398594811275,0.029999999999999825,0.6539336229710673,0.6574398598925962,0.5727001029856899,0.08123351998537741
5.88,0.06088046821187348,0.00013668484463455818,0.0002502842921612383,0.6572570265552544,0.02999999999999983,0.6539336229710673,0.6572570269869767,0.5769558668238544,0.07697775614721297
5.91,0.05756912115925842,0.0001293151672533388,0.000250193330165519,0.6570684151090291,0.030000000000000075,0.6539336229710673,0.6570684155587135,0.5813374643608703,0.07259615861019701
5.9399999999999995,0.054176453026497665,0.00012175122557674121,0.0002501086371384096,0.6568746205275564,0.030000000000000023,0.6539336229710673,0.6568746209927369,0.5858299332914704,0.0681036896795969
5.97,0.05071576297981167,0.00011402099279570415,0.0002500340261743638,0.6566762428073829,0.03000000000000011,0.6539336229710673,0.6566762432854549,0.5904181337510401,0.0635154892200271
